step,portfolio_value,returns
1506,847817.3026795919,0.001281334768593382
1507,848702.7068867679,0.0010443337313092791
1508,848604.9681986694,-0.00011516245595236406
1509,850005.2701229524,0.001650122232085737
1510,850432.1421709803,0.0005021992957363467
1511,851099.759025505,0.0007850324810400692
1512,850180.6512697923,-0.0010799060227264805
1513,848587.9545519562,-0.0018733626970425803
1514,849204.0013984872,0.0007259669940240476
1515,850162.7849877635,0.0011290380022907418
1516,850337.6069263067,0.0002056334876452484
1517,849617.322665883,-0.0008470568096209815
1518,847466.4593933705,-0.00253156711278389
1519,846240.4845072185,-0.0014466352887046998
1520,845731.046130329,-0.0006020018968793524
1521,845224.8629643611,-0.0005985155307754022
1522,846300.3172241104,0.0012723883393319154
1523,844453.9630404353,-0.0021816772912612373
1524,847060.4206706682,0.0030865597703496144
1525,847570.4735285104,0.000602144599600511
1526,847513.0555562382,-6.774418654914429e-05
1527,846964.1426438781,-0.0006476748750493074
1528,845460.7187438129,-0.0017750738483121211
1529,844778.6397378995,-0.0008067542238115776
1530,844030.7682551168,-0.0008852869232285495
1531,843000.7784937953,-0.0012203225285859856
1532,841839.8508682086,-0.00137713707413295
1533,842439.2199005424,0.0007119751241470631
1534,843705.6269702425,0.0015032622411021918
1535,844436.2360496508,0.0008659525977466446
1536,844455.8620372531,2.3241527026473345e-05
1537,844956.2645278528,0.0005925738846698749
1538,843469.411115118,-0.0017596809150419624
1539,842888.5396195794,-0.0006886693078419525
1540,841639.8429629394,-0.0014814493233038981
1541,841367.3473150631,-0.00032376752378664376
1542,841654.4348045787,0.00034121539233924965
1543,842889.724562974,0.0014676923299074703
1544,842316.4706780702,-0.0006801054375184857
1545,840405.7911990291,-0.0022683629556751127
1546,839261.5035006526,-0.0013615894968356569
1547,839802.0093214994,0.0006440255136119762
1548,839528.6016725583,-0.0003255620323675224
1549,837546.2507699084,-0.002361266666437054
1550,836704.6932830494,-0.001004789271142266
1551,836940.9843830059,0.0002824068059536471
1552,835707.1053879078,-0.0014742724016648253
1553,837698.1146574094,0.0023824247235248613
1554,837526.1614960302,-0.00020526865032939595
1555,838191.1318488542,0.000793969649421191
1556,838227.2847084539,4.313199964300982e-05
1557,838001.1178383969,-0.0002698156862498988
1558,837822.4149088834,-0.00021324903476798303
1559,838783.6935428235,0.0011473536835902068
1560,838135.9534310163,-0.0007722373679814209
1561,838934.6386511448,0.0009529303889887884
1562,839140.2964264177,0.00024514159482496586
1563,838169.6787535526,-0.0011566810424890107
1564,836370.8443892592,-0.0021461458340612297
1565,836818.3895133774,0.0005351036888965516
1566,838347.28976297,0.00182703949716207
1567,839189.5518666003,0.0010046696803522597
1568,839728.7642454806,0.0006425394330529902
1569,838458.1827791091,-0.0015130855586603551
1570,838593.0177883261,0.00016081303991823714
1571,839817.8812373701,0.001460617275677244
1572,840403.7473692822,0.0006976109285133333
1573,838630.8045181734,-0.0021096322531385407
1574,837173.5841342377,-0.0017376184801283982
1575,837624.9840776131,0.0005391951584834019
1576,837923.441924537,0.0003563144039363957
1577,836632.7829999245,-0.0015403065006130783
1578,835610.3247106789,-0.0012221111938494303
1579,836501.1298198794,0.0010660532581487252
1580,837407.4996860316,0.0010835249754502336
1581,839627.474143874,0.002651008569513346
1582,838251.5807128103,-0.0016386951040003436
1583,838681.751559454,0.0005131763023672963
1584,837956.719058591,-0.0008644906122195046
1585,838979.5550255402,0.0012206310226836432
1586,839491.1711983136,0.0006098076761332279
1587,837676.2320998522,-0.0021619513828486357
1588,838020.6227390819,0.0004111261917583281
1589,839257.8192486439,0.0014763318180861585
1590,838860.3173696479,-0.0004736350021163925
1591,840482.3288357644,0.001933589457661496
1592,837682.0475588597,-0.0033317550897038997
1593,837569.6636072816,-0.00013416063040333902
1594,835200.9094059516,-0.0028281279805767528
1595,834027.3762796695,-0.001405090814755995
1596,833941.1062304106,-0.00010343791068784453
1597,837411.7334857167,0.004161717451480572
1598,837051.985239081,-0.00042959542152380415
1599,836174.9639199076,-0.0010477501214251296
1600,836411.7322563082,0.00028315645243750826
1601,836553.762055208,0.00016980847281593836
1602,837137.1658881812,0.0006973895276496437
1603,836898.7215044481,-0.0002848331115249286
1604,837185.5872862766,0.00034277239820948105
1605,836800.1787545938,-0.00046036211986412006
1606,835286.3331735802,-0.0018090885009927255
1607,835005.2996885481,-0.00033645167395998925
1608,834643.7310067471,-0.0004330136370821044
1609,835001.8884215099,0.00042911412553324935
1610,834236.5389760489,-0.0009165840892980077
1611,833750.3373344279,-0.0005828102928910754
1612,833520.8734260502,-0.00027521896915964265
1613,831521.0384349113,-0.002399262039976158
1614,831575.5575038288,6.556547146432781e-05
1615,831003.969499031,-0.0006873554659465586
1616,831580.2933518232,0.0006935271959527479
1617,832212.8084854021,0.0007606182333030699
1618,831546.8438307657,-0.0008002336035280267
1619,831739.5351356413,0.00023172633785484035
1620,830822.7463879347,-0.0011022546229657968
1621,828671.8338344608,-0.002588894638266824
1622,829906.6289681748,0.0014900894217681957
1623,829627.6609038246,-0.0003361439162102298
1624,829510.560103126,-0.00014114862150455478
1625,828306.1245183925,-0.0014519834257248735
1626,827998.0321366508,-0.0003719547310130917
1627,826405.3212148348,-0.001923568486879071
1628,827107.0576384371,0.0008491431572230912
1629,827872.7309502994,0.0009257245537819933
1630,827034.2673404476,-0.0010127928828979834
1631,825406.4997983035,-0.0019681984246900605
1632,825089.5924088882,-0.0003839409908847958
1633,826134.1496705667,0.0012659925313430172
1634,825580.6066645643,-0.0006700400972687722
1635,822341.1169844412,-0.003923892656843113
1636,821389.6356092958,-0.0011570397679183282
1637,822332.9486495276,0.0011484355284469632
1638,819864.7482693837,-0.0030014611286065243
1639,819877.2433174379,1.5240377245925475e-05
1640,819083.04200713,-0.0009686831983461393
1641,820717.3129249815,0.001995244479542346
1642,821367.1326962186,0.0007917705170872723
1643,821547.9677176566,0.00022016344974076126
1644,821226.288248624,-0.00039155287539245805
1645,819323.8892607554,-0.002316534449872143
1646,820477.4570773712,0.0014079509113991823
1647,822594.1234805653,0.0025797983661048625
1648,822686.7941474157,0.00011265661181518794
1649,822764.1887883962,9.407546289925376e-05
1650,821820.5327430646,-0.0011469337851483898
1651,824447.59426475,0.0031966365124960665
1652,824820.9966285512,0.00045291218798951786
1653,826202.2411481527,0.0016745991254434615
1654,827017.4470313502,0.0009866904767343828
1655,825908.2091133096,-0.0013412509276827266
1656,826155.3499492699,0.00029923523368971983
1657,824357.7109250331,-0.0021759091971591126
1658,824770.118923841,0.0005002779659150485
1659,824753.4143628965,-2.02535961976578e-05
1660,825214.6728064682,0.0005592683043671367
1661,822810.9072810521,-0.0029128972189032564
1662,822067.851788793,-0.0009030695700358366
1663,822142.4066893265,9.069190623534376e-05
1664,820143.067554727,-0.0024318647454893588
1665,820687.4891063763,0.000663812904341856
1666,822029.7388419039,0.0016355187002900383
1667,820823.2153948394,-0.0014677369808593914
1668,819861.788213683,-0.0011712962829566105
1669,819822.5008502047,-4.791949575283271e-05
1670,821018.1624037697,0.0014584395431022873
1671,822613.2993371418,0.0019428765481897445
1672,822053.2502216916,-0.0006808169961530199
1673,821945.254133585,-0.00013137359176842867
1674,822489.8162237402,0.0006625284195225721
1675,822895.8697981623,0.0004936882699488247
1676,821874.6153963191,-0.0012410493712815334
1677,820808.2046837904,-0.0012975345539956687
1678,821940.1606140238,0.0013790748237822836
1679,822656.642758026,0.0008716962357295917
1680,822464.8080941085,-0.00023318922372571067
1681,820152.4357771722,-0.0028115152091366764
1682,821485.3624815224,0.0016252182474921092
1683,821762.4074935224,0.0003372488721687338
1684,821471.9130404643,-0.00035350175477624567
1685,821302.4856721907,-0.00020624852241937043
1686,822554.3505441159,0.0015242433741091464
1687,824159.8606695912,0.0019518590162623491
1688,825242.917490788,0.0013141343965925164
1689,824445.4854918871,-0.0009662997185430002
1690,823713.0664860923,-0.000888377726221423
1691,823392.2899212602,-0.0003894275541852101
1692,824160.3309458497,0.0009327765561940009
1693,822541.1471348235,-0.0019646466230277054
1694,822238.4071411365,-0.00036805452802156076
1695,822445.5395602816,0.0002519128483249383
1696,821438.1806409687,-0.001224833585761083
1697,822166.5155891395,0.0008866582602752815
1698,820780.8191991844,-0.0016854206096707444
1699,821256.8065703873,0.000579920193148905
1700,821317.4412882114,7.383161678411872e-05
1701,820443.3248610488,-0.0010642857234244541
1702,820278.0144875919,-0.00020148908333785637
1703,820455.5121925421,0.00021638725141382686
1704,820157.7323197254,-0.0003629445696828422
1705,820106.1468724078,-6.289698345193194e-05
1706,821020.2346963171,0.0011145969669845335
1707,822390.1716128058,0.0016685787494572619
1708,822185.5786413321,-0.0002487784734494918
1709,820874.4971780841,-0.0015946296034705148
1710,820096.3288788192,-0.0009479747536803271
1711,818058.0302691986,-0.002485438036781952
1712,815235.5881266732,-0.003450173506146693
1713,815656.566695305,0.0005163888509813114
1714,816000.2383134806,0.0004213435313443111
1715,816936.7790276937,0.0011477211283034629
1716,817201.7511691671,0.0003243484052570184
1717,818042.6063308874,0.0010289443953311367
1718,816832.1854610011,-0.0014796550454936742
1719,815896.7551998134,-0.0011451927064551036
1720,815500.3696066194,-0.0004858281279681936
1721,813778.5249806549,-0.002111396499789441
1722,812801.2270524962,-0.0012009384594930275
1723,813075.0685735196,0.00033691081153564364
1724,812037.6954137229,-0.0012758639391276538
1725,811368.9153247267,-0.0008235825661460586
1726,810914.0151263202,-0.0005606576611632692
1727,811112.9801431625,0.0002453589568449625
1728,810585.4749142128,-0.0006503474138172532
1729,812445.9750224346,0.002295254684175882
1730,812802.4300386322,0.0004387430391144392
1731,811963.2623309104,-0.0010324374985959796
1732,813850.2433314204,0.0023239733717667892
1733,810831.0211598049,-0.003709800662166733
1734,811407.2240979887,0.0007106325771300631
1735,810644.5144462798,-0.0009399838072143267
1736,810644.6656342585,1.8650342534936278e-07
1737,811341.9844207679,0.0008602027695621042
1738,811296.6334197214,-5.5896282846571124e-05
1739,811531.8878040394,0.0002899733274208096
1740,810508.8603240603,-0.0012606127933522725
1741,809752.2082645821,-0.0009335518666331328
1742,809139.2718812432,-0.000756943145178314
1743,808225.8972237059,-0.001128822551664972
1744,807813.4516439977,-0.0005103097798832909
1745,808788.4220123484,0.0012069251463522393
1746,809968.6786499616,0.001459289729539616
1747,810440.0578409963,0.0005819721224534152
1748,810921.2620710259,0.0005937567194192308
1749,812533.0054667203,0.0019875461047576377
1750,811846.2247479887,-0.0008452342416996212
1751,812733.4099967434,0.0010927996235125482
1752,812266.7982288317,-0.000574126475142164
1753,812989.3930437469,0.000889602796138961
1754,812025.9191247979,-0.0011851002327864031
1755,811493.6427430074,-0.0006554918620876158
1756,810956.3229737465,-0.0006621367574053854
1757,810394.9093909019,-0.0006922858444285393
1758,811558.345267367,0.001435640652456096
1759,812176.1549812562,0.0007612634599743114
1760,812496.5470943411,0.00039448598819340983
1761,811727.2209711042,-0.0009468669448358688
1762,811457.2492870978,-0.00033258917162271983
1763,810459.5421415588,-0.0012295252108666564
1764,808335.9813284182,-0.0026201934861909224
1765,808495.1393994377,0.00019689593769894268
1766,810995.2336462421,0.0030922811096446077
1767,811782.7087586576,0.0009709984470253981
1768,811387.0029090999,-0.0004874529172501658
1769,809511.9754032423,-0.002310891718914676
1770,808642.5257203118,-0.0010740417799222617
1771,807834.7889315821,-0.0009988799290640402
1772,807996.6047883856,0.00020030810633626483
1773,808033.6740966836,4.5878049583842413e-05
1774,805462.7809364779,-0.0031816658669327545
1775,805406.2644924308,-7.016642529576443e-05
1776,805629.2603525069,0.0002768737591289737
1777,807626.0186723779,0.002478507693473476
1778,808327.1859033942,0.0008681830634542281
1779,808551.4946108847,0.0002774974186223335
1780,808313.2488004519,-0.0002946575598719053
1781,807295.4531805301,-0.001259159888115383
1782,808614.792075482,0.0016342701916058245
1783,808905.7509289627,0.00035982380774156694
1784,809166.5413799665,0.00032239905663215265
1785,807898.15032943,-0.0015675278025873373
1786,807932.972588157,4.310228797137826e-05
1787,806318.056318101,-0.0019988245619964847
1788,805521.1427054129,-0.0009883365583142614
1789,805807.8847889736,0.0003559708968005819
1790,806120.4648425647,0.00038790890420849135
1791,805743.3365621087,-0.00046783117028246916
1792,805054.2540620625,-0.0008552134020572435
1793,805434.5515316017,0.00047238737963354834
1794,805836.8034752212,0.0004994222595175985
1795,806016.8972783402,0.00022348669400847057
1796,804916.1256566332,-0.0013656929841346548
1797,804903.0850206772,-1.620123580621194e-05
1798,802219.7150377345,-0.003333780218861719
1799,803483.6755433718,0.0015755789616537742
1800,804083.3817535515,0.0007463825693461125
1801,804585.1977316609,0.0006240845035436581
1802,804779.4343245275,0.00024141208838318333
1803,806181.149777341,0.0017417386591023413
1804,807363.4808565964,0.0014665823922847508
1805,808332.0709464236,0.0011996951965173596
1806,808004.7410970911,-0.0004049447759127079
1807,809810.9950320689,0.0022354496738785433
1808,808721.085353554,-0.0013458815516227578
1809,808103.07081002,-0.0007641874989123625
1810,808013.8710574164,-0.00011038165281828441
1811,808191.0551661775,0.00021928349884532157
1812,809834.1956069552,0.002033108916851229
1813,808595.3573476688,-0.001529743083221965
1814,807691.5464700421,-0.001117754225786574
1815,808263.853457372,0.0007085712235459129
1816,808426.166082593,0.00020081638505381604
1817,809717.1993099776,0.0015969711045357943
1818,808625.369002743,-0.0013484094300639496
1819,808194.6093557867,-0.0005327060756053054
1820,808112.7794197295,-0.00010125028688627303
1821,808019.698621636,-0.00011518293048193053
1822,810446.1224499753,0.0030029265777535455
1823,809784.9294979996,-0.0008158382570539741
1824,809644.5921465263,-0.00017330200447207488
1825,809222.569949994,-0.0005212437662474594
1826,808689.1630509857,-0.0006591596908144564
1827,808320.3066397399,-0.0004561164265564822
1828,809424.8325833576,0.0013664458687290676
1829,808952.2081246851,-0.0005839016047531581
1830,810614.32321537,0.002054651775458983
1831,811422.2476270435,0.0009966816382775772
1832,811497.9300048423,9.327126292156848e-05
1833,810758.6178757111,-0.0009110462291960176
1834,811323.784540254,0.0006970837584480901
1835,808891.0609157066,-0.0029984621071179477
1836,810668.7399995512,0.002197674284881109
1837,809116.394751323,-0.0019148946686029008
1838,807349.5309260398,-0.00218369549392987
1839,807426.7287000893,9.56187761215764e-05
1840,806553.6478255062,-0.001081312822017562
1841,806425.8433195443,-0.00015845753882137373
1842,806175.9613139214,-0.00030986358844150354
1843,805019.2378796596,-0.0014348274939586319
1844,803843.2115357865,-0.0014608673787357628
1845,802576.8987294236,-0.0015753231329073592
1846,803440.798515867,0.0010764074916820943
1847,803219.1589384981,-0.0002758629855221116
1848,801188.8971816706,-0.002527656037874625
1849,801611.2763571433,0.0005271905002159314
1850,803515.2058409805,0.0023751281200652097
1851,802887.9189377069,-0.0007806783228416047
1852,802157.4189964385,-0.0009098404945921606
1853,801644.1410800782,-0.0006398718059635326
1854,800283.7417010989,-0.0016970115656885368
1855,799487.9653523086,-0.0009943677564894077
1856,799921.4844489391,0.0005422459316688665
1857,798780.6916428666,-0.0014261309744148139
1858,800097.8914344079,0.0016490130586809936
1859,799759.0196662176,-0.00042353788432408757
1860,799258.5193623641,-0.0006258138908673036
1861,800538.4475613094,0.0016013945024526807
1862,800323.2653975346,-0.0002687967884994943
1863,799559.7277411453,-0.0009540365617261305
1864,798680.4004523911,-0.0010997643556140276
1865,797022.1537123736,-0.002076233170462531
1866,797930.537626062,0.0011397222893459148
1867,797336.9178289158,-0.0007439492150687531
1868,796159.9643825163,-0.0014761055459518544
1869,795239.9743970821,-0.00115553409690444
1870,797152.4647598814,0.002404922318259003
1871,796215.249521456,-0.0011757038707867803
1872,795669.5353490998,-0.000685385230544337
1873,796020.5966424809,0.0004412149489010181
1874,796272.5362657914,0.0003164988749953387
1875,797245.5426836632,0.0012219514972032365
1876,796936.2438217988,-0.0003879593491651517
1877,797688.5638097064,0.0009440152756758854
1878,797682.1959978368,-7.982829588511118e-06
1879,796934.3181929587,-0.0009375636169772048
1880,798029.0847462298,0.0013737224364405204
1881,798570.8975058161,0.0006789386125676799
1882,799442.5194262911,0.0010914771915648098
1883,797859.0676377194,-0.00198069498443491
1884,796858.9910894404,-0.0012534501252709092
1885,797416.9966358935,0.0007002563222511577
1886,797250.3964208714,-0.0002089248357195148
1887,796618.9209936353,-0.0007920666205635859
1888,796556.907875058,-7.784540003136785e-05
1889,797623.9485217883,0.0013395661203627503
1890,796620.1997155017,-0.0012584236069476346
1891,796456.7624736107,-0.00020516331615670603
1892,796767.9656891589,0.00039073460131302206
1893,796578.4544046839,-0.00023785002991562982
1894,795516.6016077397,-0.001333017220177985
1895,795101.7262714974,-0.0005215168802307762
1896,795727.5472252358,0.000787095453399526
1897,797332.9126182748,0.0020174812329131877
1898,796829.4827263243,-0.0006313923381104289
1899,794027.9050824974,-0.003515906106086151
1900,792630.4063065397,-0.0017600121696132807
1901,791437.3589796176,-0.0015051748172031033
1902,788466.1601873146,-0.003754180616560331
1903,787931.0927250251,-0.000678618169437174
1904,787041.9122211579,-0.0011285003372465295
1905,785663.3780196946,-0.0017515384886846643
1906,784245.8197375872,-0.001804281988655723
1907,785025.6776550341,0.0009944049401599878
1908,784555.1596696781,-0.0005993663630997829
1909,782871.9902851697,-0.00214538055580064
1910,782940.0981328341,8.699742551726726e-05
1911,783684.4262647495,0.000950683371167862
1912,782760.1224664038,-0.0011794336691762688
1913,785616.3041810399,0.0036488595070947104
1914,785317.3802769508,-0.0003804960544966691
1915,784640.2630952947,-0.0008622210569404111
1916,783702.7737813317,-0.0011948014371130067
1917,783704.2212109555,1.8469114468234817e-06
1918,783572.9704762149,-0.00016747483449537992
1919,781781.4643876246,-0.002286329615863938
1920,781033.223554885,-0.000957097177183305
1921,782177.113659028,0.0014645857175403054
1922,780963.9772160988,-0.001550974097482985
1923,779892.1306984277,-0.0013724660150035886
1924,779723.6335033221,-0.000216051923686725
1925,781929.3279546137,0.0028288156938136235
1926,783058.8168499352,0.0014444897447139337
1927,781244.5839283918,-0.002316853961036611
1928,780312.6419083576,-0.001192894055467277
1929,780474.4455218273,0.00020735741647603072
1930,782430.4827635906,0.0025062156140877962
1931,782176.5818612516,-0.0003245028254040301
1932,782311.9246498168,0.00017303354728819218
1933,781644.8653973272,-0.0008526768306493399
1934,779814.4292859988,-0.0023417746247178044
1935,779656.1670492906,-0.00020294858720823955
1936,779984.2472868707,0.0004208011831956336
1937,779591.6979178458,-0.0005032785859334821
1938,780207.718268358,0.0007901833128258254
1939,779785.5185066651,-0.0005411376378459276
1940,780196.2027952626,0.0005266631385818979
1941,779380.5017555393,-0.0010455075746341354
1942,778427.8950544171,-0.001222261397323284
1943,777240.5544859703,-0.0015253057810367709
1944,778403.4326250376,0.00149616245878523
1945,777376.984524198,-0.0013186582404680536
1946,778077.0803009502,0.000900587219186481
1947,778327.6211550846,0.0003220000440540648
1948,777964.995964633,-0.0004659030215495467
1949,778035.9479512961,9.120202969438675e-05
1950,778353.6914307673,0.0004083917720098433
1951,778072.0434720585,-0.0003618508678118893
1952,776232.9434047748,-0.0023636629573232696
1953,776011.1641063571,-0.000285712298481991
1954,775824.4729960647,-0.0002405778665664434
1955,777140.0880576642,0.0016957638066235658
1956,776730.4720077714,-0.0005270813540408398
1957,776904.5439232362,0.00022410851864079225
1958,776243.803275675,-0.0008504785468553466
1959,775293.4564961533,-0.0012242890384585544
1960,774603.2700974823,-0.0008902260078270545
1961,776488.9043761796,0.002434322641653717
1962,775068.8954168918,-0.0018287562787888038
1963,776040.3048930111,0.001253320165295535
1964,776062.1097844647,2.8097627553760082e-05
1965,776396.89970679,0.0004313957840542825
1966,776161.3291426664,-0.0003034151272532559
1967,776244.0588386134,0.00010658827339208926
1968,775517.3550506927,-0.000936179516797887
1969,775077.3393082295,-0.0005673834887091778
1970,775055.5657142384,-2.809215659755562e-05
1971,776390.4056155401,0.0017222505847971855
1972,774696.9582000792,-0.0021811802454183406
1973,774223.7664517977,-0.0006108088372786214
1974,773211.2537855983,-0.001307777815759411
1975,773927.2945723252,0.000926060999786502
1976,773339.235758137,-0.0007598372848617465
1977,772856.9434023282,-0.0006236491484050556
1978,771354.756571291,-0.0019436803199620958
1979,770021.7335581504,-0.0017281581552255
1980,770695.0104982124,0.0008743609572563001
1981,770554.4484573905,-0.00018238348361826847
1982,771901.2173757447,0.0017477920230690267
1983,772824.3722110502,0.0011959494486146849
1984,772187.620696928,-0.0008239278379646509
1985,773487.6561602749,0.0016835745983256462
1986,772757.2065900144,-0.0009443584062951348
1987,774393.2433698031,0.0021171420542399027
1988,773877.1147796187,-0.0006664941805773333
1989,774909.2510975923,0.0013337212049067176
1990,775200.3336795155,0.0003756344133341206
1991,774688.1503507288,-0.0006607109240467588
1992,774961.9609770367,0.00035344625599862897
1993,772833.3218224779,-0.002746765985617144
1994,772301.8500960087,-0.0006876925612055766
1995,773176.5019790184,0.0011325259455237254
1996,770499.6867700438,-0.0034621010883324594
1997,769978.3766382372,-0.0006765870781751957
1998,769311.2765888976,-0.0008663880305992166
1999,769367.7102547418,7.335608818122062e-05
2000,768661.4787961238,-0.0009179374819151634
